-0.6235  	0.01905  	-0.0083  	-1.2002  	-0.5304  	-1.6734  	0.27724  	-0.3613  	-0.1300  	0.33903  	0.48056  	-0.7462  	0.15201  	-0.3123  	-1.0285  	0.46397  	0.11141  	0.31181  	0.00873  	0.98694  	-0.0237  	0.01070  	-0.2478  	0.05643  	0.05265  	-0.0979  	-0.0972  	0.17352  	0.02160  	0.01386  	-0.2700  	0.09582  	0.14019  	-0.0767  	0.25898  	0.33091  	0.06358  	-0.2916  	-0.2455  	0.31373  	-0.1836  	0.03328  	-0.0226  	-0.1458  	-0.0971  	-0.0242  	0.02467  	-0.0591  	0.02604  	-0.0347  	0.02085  	-0.0074  	-0.0328  	-0.0546  	0.01601  	-0.0494  	0.04974  	0.02776  	-0.0343  	-0.0250  	0.04257  	0.08216  	0.02350  	-0.0210  	0.10198  	0.03313  	-0.0251  	0.00306  	-0.0012  	0.23781  	0.88567  	130.429  	80.2467  	
-0.6835  	0.00707  	-0.0569  	-1.2628  	-0.5482  	-1.6958  	0.28773  	-0.3789  	-0.1351  	0.33412  	0.51317  	-0.7705  	0.14174  	-0.3688  	-1.0812  	0.46650  	0.11141  	0.30931  	0.02111  	1.00212  	-0.0282  	0.00340  	-0.2436  	0.04607  	0.05533  	-0.0919  	-0.1051  	0.18581  	0.01968  	0.00450  	-0.2660  	0.09119  	0.13170  	-0.0761  	0.23847  	0.34780  	0.06325  	-0.3012  	-0.2474  	0.30170  	-0.1766  	0.03501  	-0.0257  	-0.1485  	-0.0919  	-0.0238  	0.02084  	-0.0612  	0.02690  	-0.0338  	0.02141  	-0.0083  	-0.0299  	-0.0553  	0.01756  	-0.0492  	0.05085  	0.02868  	-0.0300  	-0.0283  	0.04445  	0.08329  	0.02592  	-0.0198  	0.10198  	0.03313  	-0.0251  	0.00306  	-0.0012  	0.23781  	0.88567  	130.429  	80.2467  	
-0.6613  	0.00536  	-0.0538  	-1.2368  	-0.5247  	-1.6820  	0.28987  	-0.3699  	-0.1311  	0.32338  	0.48804  	-0.7686  	0.15349  	-0.3471  	-1.0563  	0.46433  	0.10819  	0.30419  	0.01549  	1.00461  	-0.0312  	0.00557  	-0.2592  	0.04572  	0.06473  	-0.0966  	-0.1012  	0.18754  	0.02153  	0.01010  	-0.2672  	0.08943  	0.13310  	-0.0760  	0.23904  	0.34458  	0.06015  	-0.3024  	-0.2400  	0.30704  	-0.1802  	0.03280  	-0.0256  	-0.1491  	-0.0937  	-0.0252  	0.02012  	-0.0601  	0.02737  	-0.0343  	0.02195  	-0.0074  	-0.0312  	-0.0561  	0.01733  	-0.0497  	0.05004  	0.02884  	-0.0307  	-0.0281  	0.04323  	0.08328  	0.02682  	-0.0197  	0.10198  	0.03313  	-0.0251  	0.00306  	-0.0012  	0.23781  	0.88567  	130.429  	80.2467  	
-0.6618  	0.00186  	-0.0649  	-1.2334  	-0.5212  	-1.6730  	0.28790  	-0.3743  	-0.1337  	0.32060  	0.48713  	-0.7649  	0.15330  	-0.3548  	-1.0640  	0.46895  	0.10623  	0.30797  	0.01702  	1.00987  	-0.0361  	0.00221  	-0.2689  	0.03994  	0.06198  	-0.0927  	-0.1047  	0.20610  	0.02904  	0.00970  	-0.2634  	0.08962  	0.13388  	-0.0763  	0.23373  	0.34852  	0.04707  	-0.3062  	-0.2327  	0.30766  	-0.1805  	0.03185  	-0.0242  	-0.1487  	-0.0940  	-0.0258  	0.02064  	-0.0602  	0.02641  	-0.0319  	0.02281  	-0.0078  	-0.0297  	-0.0576  	0.01752  	-0.0499  	0.05023  	0.02951  	-0.0321  	-0.0287  	0.04257  	0.08230  	0.02661  	-0.0190  	0.10198  	0.03313  	-0.0251  	0.00306  	-0.0012  	0.23781  	0.88567  	130.429  	80.2467  	
-0.6370  	-3.2357  	-0.0772  	-1.2103  	-0.4964  	-1.6694  	0.28512  	-0.3634  	-0.1362  	0.30902  	0.49250  	-0.7560  	0.16417  	-0.3348  	-1.0365  	0.45889  	0.10517  	0.30743  	0.01888  	1.01391  	-0.0245  	0.00138  	-0.2819  	0.05740  	0.06291  	-0.0991  	-0.0905  	0.19395  	0.02103  	0.01146  	-0.2658  	0.08702  	0.13876  	-0.0784  	0.25377  	0.34241  	0.05554  	-0.3082  	-0.2372  	0.30884  	-0.1884  	0.02990  	-0.0264  	-0.1491  	-0.0944  	-0.0260  	0.02092  	-0.0606  	0.02353  	-0.0319  	0.02416  	-0.0076  	-0.0296  	-0.0582  	0.01708  	-0.0492  	0.05128  	0.02944  	-0.0343  	-0.0283  	0.04116  	0.08097  	0.02542  	-0.0187  	0.10198  	0.03313  	-0.0251  	0.00306  	-0.0012  	0.23781  	0.88567  	130.429  	80.2467  	
-0.5782  	0.01323  	-0.0562  	-1.1450  	-0.4614  	-1.6198  	0.28646  	-0.3320  	-0.1368  	0.30196  	0.47266  	-0.7346  	0.18714  	-0.2540  	-0.9620  	0.45866  	0.10934  	0.30073  	0.01713  	1.02030  	-0.0046  	-0.0006  	-0.3197  	0.06689  	0.05094  	-0.1061  	-0.0833  	0.19143  	0.02636  	0.01785  	-0.2659  	0.08787  	0.15207  	-0.0776  	0.27285  	0.32751  	0.05935  	-0.3106  	-0.2484  	0.31256  	-0.1956  	0.03272  	-0.0299  	-0.1577  	-0.0977  	-0.0221  	0.02414  	-0.0640  	0.02403  	-0.0287  	0.02610  	-0.0068  	-0.0290  	-0.0575  	0.01283  	-0.0472  	0.05583  	0.03000  	-0.0369  	-0.0262  	0.04137  	0.08069  	0.02095  	-0.0227  	0.10198  	0.03313  	-0.0251  	0.00306  	-0.0012  	0.23781  	0.88567  	130.429  	80.2467  	
-0.6549  	0.00262  	-0.0624  	-1.2067  	-0.4914  	-1.7114  	0.26486  	-0.3587  	-0.1048  	0.38112  	0.49200  	-0.6891  	0.22276  	-0.2476  	-1.1004  	0.47238  	0.10565  	0.33449  	0.02043  	1.06227  	-0.0710  	-0.0040  	-0.3106  	0.01951  	-0.0074  	-0.0874  	-0.1892  	0.24558  	0.02454  	-0.0270  	-0.2308  	0.07004  	0.17911  	-0.0683  	0.21987  	0.32303  	-0.0059  	-0.3271  	-0.2131  	0.30692  	-0.1748  	0.02259  	-0.0275  	-0.1612  	-0.1100  	-0.0211  	0.02162  	-0.0411  	0.02433  	-0.0296  	0.02066  	-0.0086  	-0.0338  	-0.0563  	0.01687  	-0.0427  	0.05135  	0.02802  	-0.0451  	-0.0269  	0.04745  	0.08099  	0.02171  	-0.0213  	0.10198  	0.03313  	-0.0251  	0.00306  	-0.0012  	0.23781  	0.88567  	130.429  	80.2467  	
-0.7731  	-0.0907  	-0.1784  	-1.3578  	-0.4705  	-1.8756  	0.28864  	-0.4027  	-0.1236  	0.39285  	0.67085  	-0.8085  	0.15245  	-0.3498  	-1.2139  	0.41130  	0.10477  	0.35910  	-0.0097  	1.10894  	0.04057  	-0.0667  	-0.3887  	0.09032  	0.05769  	-0.0973  	-0.1803  	0.20056  	-0.0014  	-0.0231  	-0.2607  	0.06885  	0.16925  	-0.0777  	0.27436  	0.35731  	0.04327  	-0.3283  	-0.2447  	0.29199  	-0.2314  	0.03653  	-0.0446  	-0.1837  	-0.0909  	-0.0219  	0.01978  	-0.0497  	0.02545  	-0.0318  	0.03394  	-0.0099  	-0.0358  	-0.0574  	0.01625  	-0.0394  	0.06409  	0.02773  	-0.0352  	-0.0142  	0.04029  	0.07385  	0.02024  	-0.0203  	0.10198  	0.03313  	-0.0251  	0.00306  	-0.0012  	0.23781  	0.88567  	130.429  	80.2467  	
-0.5905  	-0.0633  	-0.0784  	-1.2385  	-0.4344  	-1.8090  	0.31148  	-0.3054  	-0.1043  	0.35110  	0.67102  	-0.7529  	0.18738  	-0.2438  	-0.9893  	0.44504  	0.09809  	0.30087  	-0.0038  	1.06204  	0.13334  	-0.0767  	-0.3598  	0.17144  	0.03468  	-0.0945  	-0.0690  	0.11965  	-0.0829  	-0.0272  	-0.2780  	0.08416  	0.19945  	-0.0956  	0.34955  	0.27814  	0.10910  	-0.3177  	-0.2911  	0.33221  	-0.2449  	0.04769  	-0.0726  	-0.1728  	-0.0933  	-0.0180  	0.02670  	-0.0598  	0.02295  	-0.0315  	0.02595  	-0.0086  	-0.0385  	-0.0576  	0.01036  	-0.0464  	0.05905  	0.02350  	-0.0435  	-0.0218  	0.03777  	0.07559  	0.01100  	-0.0295  	0.10198  	0.03313  	-0.0251  	0.00306  	-0.0012  	0.23781  	0.88567  	130.429  	80.2467  	
-0.1720  	0.13671  	0.21504  	-0.8717  	-0.4025  	-1.4155  	0.33328  	-0.1640  	-0.0362  	0.26632  	0.22269  	-0.6573  	0.34387  	0.17326  	-0.5263  	0.51407  	0.12572  	0.26122  	0.01814  	1.01961  	0.10348  	0.02162  	-0.2996  	0.17625  	0.07300  	-0.1248  	-0.0358  	0.02936  	-0.0521  	0.06152  	-0.2658  	0.09005  	0.20458  	-0.0845  	0.32837  	0.19922  	0.11253  	-0.3252  	-0.2440  	0.39044  	-0.2655  	0.01537  	-0.0148  	-0.1493  	-0.1036  	-0.0188  	0.01706  	-0.0277  	0.02997  	-0.0238  	0.01976  	-0.0165  	-0.0513  	-0.0613  	0.00829  	-0.0239  	0.05770  	0.00812  	-0.0446  	-0.0054  	0.03551  	0.08935  	0.00530  	-0.0297  	0.10198  	0.03313  	-0.0251  	0.00306  	-0.0012  	0.23781  	0.88567  	130.429  	80.2467  	
